ENEMY,ROWID,CH1Pos,CH2Pos,CH3Pos,CH4Pos,CH5Pos
1,188508,1,0,3,2,4
1,188516,3,4,0,1,2
1,188519,0,1,3,2,4
1,188526,2,1,4,3,0
1,188530,2,4,3,0,1
1,188532,2,4,3,1,0
1,188533,3,1,4,0,2
1,188535,4,3,1,2,0
1,188538,1,2,0,4,3
1,188539,0,2,4,3,1
1,188542,4,1,2,0,3
1,188552,1,2,0,3,4
1,188557,4,2,1,0,3
1,188560,1,0,4,3,2
1,188562,2,1,0,3,4
1,188577,4,3,1,2,0
1,188582,3,0,4,1,2
1,188586,0,1,2,4,3
1,188587,1,4,2,3,0
1,188588,1,0,3,4,2
1,188592,0,1,2,4,3
1,188593,0,3,1,4,2
1,188594,2,1,3,0,4
1,188596,2,3,1,4,0
1,188598,4,2,0,1,3
1,188600,0,3,1,4,2
1,188603,1,2,3,4,0
1,188609,0,1,2,3,4
1,188617,1,4,3,2,0
1,188623,4,3,1,2,0
1,188627,1,2,3,0,4
1,188629,3,0,2,1,4
1,188630,0,1,4,2,3
1,188632,4,0,3,1,2
1,188633,0,4,3,1,2
1,188635,1,3,2,4,0
1,188637,3,0,4,1,2
1,188648,2,3,1,0,4
1,188650,4,0,1,2,3
1,188652,0,1,2,4,3
1,188655,4,3,1,2,0
1,188657,4,2,0,1,3
1,188668,0,4,3,1,2
1,188677,2,4,3,0,1
1,188678,4,3,2,1,0
1,188680,1,2,0,3,4
1,188690,1,4,3,0,2
1,188691,2,4,3,1,0
1,188692,2,4,3,0,1
1,188693,2,3,0,4,1
1,188696,3,0,2,4,1
1,188700,0,1,2,4,3
1,188706,2,1,0,3,4
1,188714,3,2,1,4,0
1,188727,2,4,1,0,3
1,188728,2,3,4,1,0
1,188730,1,0,2,4,3
1,188734,1,4,3,0,2
1,188736,1,4,3,0,2
1,188737,2,0,3,4,1
1,188739,2,3,1,0,4
1,188741,0,2,3,1,4
1,188744,3,2,4,0,1
1,188746,0,2,3,4,1
1,188748,3,2,0,4,1
1,188750,2,1,0,4,3
1,188754,3,2,1,4,0
1,188755,4,3,0,1,2
1,188757,1,0,2,4,3
1,188760,3,0,4,1,2
1,188763,2,3,0,1,4
1,188770,3,4,2,1,0
1,188780,1,0,3,2,4
1,188784,0,4,1,2,3
1,188786,2,1,0,4,3
1,188789,2,1,0,3,4
1,188791,3,0,2,1,4
1,188795,2,0,4,3,1
1,188801,2,1,0,3,4
1,188806,1,2,4,0,3
1,188815,4,3,1,2,0
1,188816,2,4,0,3,1
1,188823,0,2,3,4,1
1,188824,1,0,4,2,3
1,188825,2,3,1,4,0
1,188826,4,3,2,0,1
1,188828,3,0,4,2,1
1,188833,3,1,2,0,4
1,188838,0,2,4,3,1
1,188840,0,3,1,4,2
1,188850,0,3,4,2,1
1,188854,3,2,0,4,1
1,188855,2,4,0,3,1
1,188856,2,3,1,4,0
1,188860,2,0,1,3,4
1,188861,0,4,1,2,3
1,188867,1,3,2,0,4
1,188871,0,3,1,2,4
1,188873,1,2,0,4,3
1,188876,2,1,3,0,4
1,188885,2,4,3,1,0
1,188886,3,1,0,4,2
1,188889,0,1,4,2,3
1,188893,0,2,3,1,4
1,188894,1,4,2,3,0
1,188895,0,1,2,3,4
1,188901,3,4,1,2,0
1,188902,4,0,3,1,2
1,188907,0,3,2,4,1
1,188912,3,2,1,4,0
1,188913,0,2,3,4,1
1,188916,3,1,4,2,0
1,188918,3,2,1,0,4
1,188923,1,2,0,3,4
1,188924,0,1,2,4,3
1,188926,4,0,1,3,2
1,188928,2,0,1,4,3
1,188929,1,4,2,0,3
1,188931,3,0,1,2,4
1,188936,4,3,2,1,0
1,188942,3,4,0,2,1
1,188945,0,4,3,2,1
1,188947,2,3,0,1,4
1,188949,1,0,2,4,3
1,188950,3,2,1,4,0
1,188955,2,1,0,3,4
1,188956,4,3,0,1,2
1,188960,2,3,4,0,1
1,188962,4,3,1,2,0
1,188967,4,3,0,1,2
1,188968,3,4,1,0,2
1,188969,1,2,0,4,3
1,188971,1,0,3,2,4
1,188975,3,1,0,4,2
1,188976,0,2,4,3,1
1,188979,0,2,3,4,1
1,188982,3,1,2,4,0
1,188985,1,0,3,2,4
1,188992,2,1,0,4,3
1,188997,0,3,1,2,4
1,188998,4,1,2,0,3
1,189001,4,1,0,2,3
1,189005,1,0,4,3,2
1,189012,4,2,3,0,1
1,189013,1,3,4,2,0
1,189015,4,2,0,3,1
1,189016,2,3,0,4,1
1,189017,2,3,0,1,4
1,189020,0,1,4,3,2
1,189025,4,1,2,3,0
1,189027,2,0,3,1,4
1,189035,2,1,4,3,0
1,189039,1,2,0,3,4
1,189040,1,0,2,3,4
1,189042,4,1,3,0,2
1,189046,4,0,2,3,1
1,189047,4,2,3,0,1
1,189049,1,2,3,0,4
1,189051,4,1,2,0,3
1,189054,2,1,4,3,0
1,189056,0,4,1,3,2
1,189063,4,1,3,2,0
1,189065,1,2,0,3,4
1,189066,2,3,4,1,0
1,189067,1,3,4,0,2
1,189070,0,3,1,4,2
1,189075,1,2,3,0,4
1,189079,1,4,2,3,0
1,189081,4,0,1,2,3
1,189087,2,0,1,3,4
1,189089,2,0,4,3,1
1,189092,4,2,0,3,1
1,189093,4,0,2,1,3
1,189095,4,1,3,0,2
1,189096,1,3,0,2,4
1,189097,1,2,3,4,0
1,189099,2,4,0,1,3
1,189102,3,1,0,2,4
1,189104,2,3,4,1,0
1,189105,4,1,2,3,0
1,189106,4,3,0,2,1
1,189108,2,1,4,3,0
1,189109,1,4,2,3,0
1,189110,2,1,4,0,3
1,189111,0,3,4,2,1
1,189112,3,4,2,0,1
1,189119,3,0,4,2,1
1,189122,4,0,3,2,1
1,189125,3,1,4,2,0
1,189126,0,4,2,1,3
1,189127,0,3,2,1,4
1,189128,0,2,1,4,3
1,189132,0,3,4,2,1
1,189137,0,1,3,2,4
1,189138,0,1,2,4,3
1,189139,1,4,2,3,0
1,189144,2,0,1,4,3
1,189146,2,1,0,3,4
1,189147,1,4,3,2,0
1,189151,2,4,1,0,3
1,189152,2,4,1,0,3
1,189153,0,4,3,1,2
1,189154,4,3,2,1,0
1,189156,0,2,1,4,3
1,189158,1,0,3,2,4
1,189160,3,4,2,1,0
1,189161,2,4,3,0,1
1,189162,1,2,3,4,0
1,189163,4,0,1,3,2
1,189165,1,3,2,4,0
1,189166,0,1,3,2,4
1,189167,0,3,2,1,4
1,189168,1,2,4,3,0
1,189170,3,1,0,4,2
1,189173,3,2,0,1,4
1,189174,0,4,1,2,3
1,189177,0,3,2,4,1
1,189178,0,1,4,2,3
1,189179,1,4,0,2,3
1,189181,2,1,4,3,0
1,189182,0,3,1,2,4
1,189184,2,3,4,0,1
1,189187,2,0,3,1,4
1,189189,2,3,0,4,1
1,189190,1,3,4,2,0
1,189191,1,4,3,0,2
1,189192,4,0,3,1,2
1,189194,2,1,3,4,0
1,189200,1,0,2,4,3
1,189201,3,4,2,1,0
1,189202,2,0,4,3,1
1,189204,4,1,2,0,3
1,189205,4,3,2,0,1
1,189206,2,0,3,4,1
1,189208,4,2,3,0,1
1,189209,0,4,2,1,3
1,189215,4,3,1,2,0
1,189216,1,4,3,2,0
1,189218,4,0,1,2,3
1,189226,3,1,4,0,2
1,189227,4,0,3,1,2
1,189230,1,3,4,0,2
1,189231,1,0,2,4,3
1,189234,4,0,1,2,3
1,189235,4,3,1,2,0
1,189236,1,4,3,2,0
1,189238,2,1,3,0,4
1,189241,4,1,3,2,0
1,189253,0,3,4,2,1
1,189256,1,4,2,0,3
1,189260,0,4,3,1,2
1,189262,4,2,1,0,3
1,189269,4,3,1,2,0
1,189273,2,4,3,0,1
1,189274,2,4,0,1,3
1,189279,2,1,4,0,3
1,189281,4,0,2,3,1
1,189285,4,3,2,1,0
1,189288,2,4,1,3,0
1,189296,4,2,1,3,0
1,189298,1,2,4,3,0
1,189300,0,2,1,3,4
1,189306,0,4,3,2,1
1,189314,0,1,4,3,2
1,189317,2,3,4,1,0
1,189318,4,1,0,2,3
1,189322,4,0,1,2,3
1,189323,1,3,2,4,0
1,189324,3,0,2,1,4
1,189326,2,4,3,1,0
1,189328,1,3,4,0,2
1,189332,3,4,1,2,0
1,189333,2,4,0,3,1
1,189337,3,1,0,4,2
1,189341,2,4,0,3,1
1,189342,1,0,3,4,2
1,189343,3,4,0,2,1
1,189345,4,0,1,2,3
1,189346,3,2,1,0,4
1,189352,2,4,3,1,0
1,189353,0,3,4,1,2
1,189355,3,2,4,0,1
1,189356,1,4,0,3,2
1,189358,2,1,4,0,3
1,189360,0,2,4,1,3
1,189366,0,3,4,2,1
1,189367,3,2,4,0,1
1,189368,3,0,1,2,4
1,189372,3,1,4,0,2
1,189373,4,3,0,1,2
1,189379,1,2,3,0,4
1,189381,0,1,3,4,2
1,189391,4,0,2,3,1
1,189393,2,0,1,3,4
1,189395,0,2,3,4,1
1,189408,4,3,2,0,1
1,189409,0,1,4,3,2
1,189410,0,2,4,3,1
1,189411,4,1,0,2,3
1,189413,3,4,0,1,2
1,189419,1,4,2,3,0
1,189422,0,2,1,4,3
1,189425,1,4,0,2,3
1,189429,0,2,3,1,4
1,189430,2,3,4,1,0
1,189433,4,3,1,0,2
1,189434,3,0,1,2,4
1,189436,3,1,2,0,4
1,189451,1,4,2,0,3
1,189457,2,0,3,4,1
1,189459,1,3,0,4,2
1,189466,2,1,0,4,3
1,189468,1,0,2,3,4
1,189470,3,4,1,0,2
1,189473,3,0,2,1,4
1,189474,3,2,0,1,4
1,189480,0,2,4,1,3
1,189485,0,2,1,4,3
1,189486,1,2,4,3,0
1,189487,4,0,2,3,1
1,189489,1,3,0,4,2
1,189491,0,3,4,2,1
1,189493,2,0,1,4,3
1,189494,2,1,3,4,0
1,189495,1,0,4,3,2
1,189498,2,0,3,1,4
1,189499,0,3,1,4,2
1,189506,0,2,3,4,1
1,189507,2,0,3,4,1
1,189514,3,2,0,4,1
1,189516,2,0,4,3,1
1,189518,4,3,2,0,1
1,189519,2,3,1,4,0
1,189522,4,3,2,0,1
1,189523,1,2,0,4,3
1,189524,4,3,1,2,0
1,189525,2,4,3,0,1
1,189526,3,0,2,1,4
1,189527,1,4,3,2,0
1,189530,0,2,3,1,4
1,189534,3,4,2,0,1
1,189535,3,0,1,4,2
1,189536,0,3,4,2,1
1,189538,1,4,3,0,2
1,189539,3,0,1,4,2
1,189543,1,0,4,3,2
1,189550,3,1,0,2,4
1,189551,1,4,3,2,0
1,189552,1,0,3,4,2
1,189556,1,0,3,4,2
1,189560,3,1,4,0,2
1,189561,1,4,3,2,0
1,189570,1,0,2,4,3
1,189571,2,3,0,1,4
1,189572,2,0,3,4,1
1,189573,3,4,0,2,1
1,189576,0,1,4,2,3
1,189577,3,4,2,1,0
1,189579,0,2,1,4,3
1,189580,0,1,4,2,3
1,189587,1,2,4,3,0
1,189591,0,2,1,3,4
1,189593,2,3,4,0,1
1,189597,0,4,3,1,2
1,189600,4,0,1,2,3
1,189603,2,4,3,0,1
1,189605,1,2,4,3,0
1,189611,0,3,2,4,1
1,189615,1,0,3,2,4
1,189618,4,3,1,0,2
1,189625,3,4,1,2,0
1,189626,2,0,4,3,1
1,189629,4,1,3,0,2
1,189630,3,4,0,2,1
1,189636,2,0,1,4,3
1,189640,2,3,0,1,4
1,189642,2,0,1,4,3
1,189652,0,2,1,3,4
1,189653,0,2,4,1,3
1,189656,2,1,3,4,0
1,189659,1,0,3,2,4
1,189661,3,1,0,4,2
1,189662,3,2,4,0,1
1,189665,2,3,0,1,4
1,189669,0,3,1,4,2
1,189671,4,3,1,0,2
1,189673,0,4,3,1,2
1,189674,1,3,4,0,2
1,189676,3,2,4,1,0
1,189678,0,4,1,3,2
1,189682,4,1,2,0,3
1,189686,4,0,2,1,3
1,189696,1,3,4,2,0
1,189698,2,0,3,1,4
1,189704,4,0,2,1,3
1,189705,2,0,1,3,4
1,189708,0,3,1,2,4
1,189715,2,1,0,3,4
1,189717,3,2,1,4,0
1,189718,3,4,0,2,1
1,189719,3,4,0,2,1
1,189726,2,1,4,3,0
1,189728,3,0,4,2,1
1,189729,0,2,1,4,3
1,189736,1,4,0,3,2
1,189740,4,2,3,1,0
1,189741,1,0,4,3,2
1,189743,4,2,1,3,0
1,189747,4,3,1,0,2
1,189748,3,0,2,1,4
1,189749,1,3,2,0,4
1,189751,1,2,0,4,3
1,189756,1,2,4,0,3
1,189764,0,3,2,4,1
1,189765,2,1,4,3,0
1,189766,4,1,3,2,0
1,189767,2,3,1,0,4
1,189768,4,3,0,1,2
1,189770,1,3,4,0,2
1,189773,3,1,2,4,0
1,189779,4,0,3,2,1
1,189782,1,0,2,4,3
1,189784,1,2,4,3,0
1,189787,3,1,0,4,2
1,189788,3,1,4,2,0
1,189789,4,3,2,1,0
1,189800,0,2,3,4,1
1,189806,4,1,2,3,0
1,189808,2,1,3,4,0
1,189809,2,0,3,1,4
1,189810,2,4,3,1,0
1,189811,1,4,3,2,0
1,189812,1,2,4,0,3
1,189818,3,4,0,1,2
1,189819,4,2,0,1,3
1,189826,0,2,1,4,3
1,189831,0,2,4,3,1
1,189833,2,4,0,1,3
1,189836,3,4,1,2,0
1,189837,0,2,1,3,4
1,189838,1,3,4,0,2
1,189839,2,1,0,4,3
1,189840,1,4,2,3,0
1,189842,4,2,1,0,3
1,189843,2,1,3,4,0
1,189845,1,2,4,3,0
1,189848,0,3,1,2,4
1,189849,3,4,1,2,0
1,189850,0,2,4,3,1
1,189856,0,1,2,3,4
1,189858,1,4,3,2,0
1,189859,0,1,4,2,3
1,189860,0,2,1,4,3
1,189861,4,1,3,2,0
1,189862,3,0,1,2,4
1,189867,3,2,0,4,1
1,189873,3,2,1,4,0
1,189894,3,0,1,2,4
1,189896,1,4,2,3,0
1,189898,0,2,3,4,1
1,189899,1,3,4,0,2
1,189901,2,3,1,0,4
1,189906,0,2,1,3,4
1,189913,4,2,0,3,1
1,189919,3,2,4,0,1
1,189920,1,2,3,4,0
1,189921,0,4,3,1,2
1,189922,2,0,3,4,1
1,189923,0,1,4,3,2
1,189927,1,3,2,0,4
1,189928,0,2,1,3,4
1,189931,4,1,3,0,2
1,189938,3,0,1,4,2
1,189942,0,1,3,2,4
1,189945,3,2,1,4,0
1,189948,2,0,1,3,4
1,189953,0,4,2,1,3
1,189954,2,1,0,4,3
1,189955,3,0,1,4,2
1,189957,1,2,4,0,3
1,189963,2,1,3,4,0
1,189966,4,0,2,3,1
1,189968,0,2,4,1,3
1,189970,2,3,4,1,0
1,189972,3,2,1,0,4
1,189975,4,1,0,3,2
1,189977,1,3,2,4,0
1,189978,2,1,0,4,3
1,189984,2,0,1,4,3
1,189985,1,0,3,2,4
1,189987,0,4,3,1,2
1,189994,0,3,1,2,4
1,189997,4,2,1,3,0
1,190001,1,3,2,4,0
1,190004,3,2,4,1,0
1,190006,3,2,1,0,4
1,190014,2,3,1,0,4
1,190019,0,3,2,1,4
1,190021,4,3,2,0,1
1,190025,0,4,3,1,2
1,190026,4,2,3,0,1
1,190031,3,0,1,4,2
1,190032,0,2,1,4,3
1,190033,0,4,3,2,1
1,190039,0,4,3,1,2
1,190041,3,4,2,1,0
1,190042,4,2,3,0,1
1,190044,3,1,0,4,2
1,190045,2,4,3,0,1
1,190049,2,1,3,4,0
1,190050,0,4,2,3,1
1,190054,0,2,4,3,1
1,190055,2,1,0,3,4
1,190059,4,2,1,0,3
1,190069,3,0,4,1,2
1,190078,2,1,0,4,3
1,190079,3,4,0,1,2
1,190089,1,4,2,0,3
1,190090,0,3,4,1,2
1,190092,2,1,4,3,0
1,190096,1,4,2,0,3
1,190103,0,2,1,4,3
1,190106,3,2,0,1,4
1,190111,3,4,1,2,0
1,190112,2,3,4,1,0
1,190113,3,4,2,1,0
1,190118,0,1,3,4,2
1,190119,0,1,2,4,3
1,190120,2,1,4,0,3
1,190123,2,4,3,1,0
1,190124,1,0,4,2,3
1,190125,2,1,0,4,3
1,190130,2,0,1,3,4
1,190133,0,1,3,2,4
1,190137,2,4,1,0,3
1,190141,1,2,4,3,0
1,190146,4,3,2,0,1
1,190153,2,1,3,0,4
1,190154,0,1,2,3,4
1,190165,4,2,0,1,3
1,190166,1,0,4,3,2
1,190169,0,2,4,3,1
1,190170,2,3,4,0,1
1,190178,0,1,3,2,4
1,190180,2,3,4,1,0
1,190181,2,4,0,1,3
1,190189,2,0,1,4,3
1,190192,0,1,3,4,2
1,190200,3,4,0,1,2
1,190202,2,1,4,3,0
1,190203,0,3,1,2,4
1,190209,2,1,0,4,3
1,190210,1,2,4,3,0
1,190212,2,0,3,4,1
1,190215,3,4,2,1,0
1,190219,0,2,4,3,1
1,190221,3,4,2,1,0
1,190222,2,1,0,3,4
1,190223,3,1,4,0,2
1,190225,1,2,3,4,0
1,190226,4,2,1,3,0
1,190227,2,3,1,0,4
1,190232,4,0,3,2,1
1,190243,4,0,1,2,3
1,190252,1,0,4,3,2
1,190254,2,3,1,4,0
1,190256,1,2,4,3,0
1,190270,1,3,2,0,4
1,190274,1,0,4,3,2
1,190276,3,4,0,1,2
1,190280,0,3,1,4,2
1,190282,2,1,3,0,4
1,190284,2,0,3,4,1
1,190285,3,1,2,0,4
1,190292,0,3,4,1,2
1,190293,3,1,0,2,4
1,190295,3,4,0,2,1
1,190299,3,4,2,1,0
1,190307,2,4,0,3,1
1,190309,4,1,3,0,2
1,190323,1,4,3,2,0
1,190330,2,3,4,1,0
1,190335,1,3,0,4,2
1,190338,0,1,2,4,3
1,190348,2,0,1,3,4
1,190353,2,3,0,1,4
1,190355,1,3,4,0,2
1,190364,4,2,0,1,3
1,190369,1,4,0,3,2
1,190375,1,2,0,3,4
1,190381,3,1,0,4,2
1,190382,3,4,1,2,0
1,190385,3,2,0,4,1
1,190386,4,3,1,0,2
1,190388,0,2,1,3,4
1,190391,1,4,0,2,3
1,190393,0,3,1,2,4
1,190394,1,4,3,0,2
1,190395,4,1,0,2,3
1,190402,2,3,4,1,0
1,190404,1,0,4,3,2
1,190406,0,3,4,1,2
1,190407,4,0,1,2,3
1,190409,3,4,2,0,1
1,190412,1,2,0,4,3
1,190419,1,2,3,4,0
1,190420,0,4,2,3,1
1,190426,1,3,4,0,2
1,190427,3,0,4,2,1
1,190428,3,1,4,0,2
1,190429,1,3,2,4,0
1,190433,3,1,2,4,0
1,190437,3,2,1,4,0
1,190439,3,4,1,2,0
1,190446,0,3,1,4,2
1,190449,4,3,1,0,2
1,190463,0,4,3,1,2
1,190468,0,3,2,4,1
1,190470,0,2,1,4,3
1,190473,4,2,1,3,0
1,190474,0,2,3,4,1
1,190485,3,0,1,2,4
1,190487,3,0,2,4,1
1,190495,0,1,4,3,2
1,190496,0,1,3,2,4
1,190497,4,0,3,2,1
1,190506,4,1,3,2,0
1,190508,4,2,3,1,0
1,190516,0,2,4,3,1
1,190518,0,1,3,4,2
1,190519,2,0,3,4,1
1,190521,1,0,2,4,3
1,190526,0,2,4,3,1
1,190528,0,2,1,3,4
1,190530,1,3,0,2,4
1,190532,0,3,1,2,4
1,190543,0,3,2,4,1
1,190544,1,2,0,3,4
1,190548,2,0,1,3,4
1,190557,0,4,3,1,2
1,190561,2,3,4,1,0
1,190566,3,4,1,2,0
1,190571,1,2,0,3,4
1,190574,0,2,3,1,4
1,190577,4,0,3,1,2
1,190581,0,3,1,2,4
1,190585,3,1,4,0,2
1,190590,4,2,3,0,1
1,190592,3,1,0,2,4
1,190594,3,0,1,2,4
1,190595,4,2,1,0,3
1,190601,1,3,4,2,0
1,190609,3,1,4,0,2
1,190614,3,1,0,4,2
1,190616,3,4,2,1,0
1,190617,4,2,3,0,1
1,190619,2,4,0,1,3
1,190620,2,4,3,0,1
1,190621,2,1,0,4,3
1,190622,0,2,4,3,1
1,190626,2,3,0,1,4
1,190627,3,0,4,2,1
1,190628,2,1,3,4,0
1,190630,2,0,1,3,4
1,190636,0,4,3,1,2
1,190639,1,4,3,2,0
1,190640,3,1,0,2,4
1,190649,4,1,2,0,3
1,190654,2,0,4,3,1
1,190656,3,4,2,0,1
1,190657,1,3,4,2,0
1,190664,2,4,3,1,0
1,190666,1,3,2,4,0
1,190667,2,1,0,4,3
1,190669,2,0,4,3,1
1,190670,1,2,0,4,3
1,190671,1,3,4,0,2
1,190674,4,0,1,3,2
1,190683,2,0,4,1,3
1,190684,0,2,1,4,3
1,190696,4,2,0,1,3
1,190697,3,0,1,2,4
1,190704,1,3,0,2,4
1,190714,1,3,2,0,4
1,190716,0,4,3,1,2
1,190719,3,2,1,0,4
1,190721,1,2,0,4,3
1,190726,0,2,4,1,3
1,190729,1,0,2,3,4
1,190730,3,0,1,4,2
1,190732,1,2,0,3,4
1,190739,2,0,1,3,4
1,190747,2,4,1,0,3
1,190751,3,4,1,0,2
1,190757,0,3,4,1,2
1,190760,1,0,4,3,2
1,190761,0,2,3,4,1
1,190787,4,0,1,3,2
1,190788,4,3,1,2,0
1,190792,3,0,2,1,4
1,190796,1,4,3,0,2
1,190797,0,2,3,4,1
1,190799,4,2,1,3,0
1,190800,2,0,4,3,1
1,190803,1,0,2,3,4
1,190813,2,4,3,1,0
1,190814,1,4,0,2,3
1,190816,3,0,4,2,1
1,190817,0,4,1,2,3
1,190821,2,4,3,1,0
1,190823,1,2,3,4,0
1,190824,0,1,3,4,2
1,190827,1,2,0,4,3
1,190834,3,1,4,0,2
1,190836,4,0,2,1,3
1,190837,0,3,1,4,2
1,190838,4,0,1,2,3
1,190839,2,3,4,0,1
1,190844,2,3,4,0,1
1,190846,1,2,3,0,4
1,190851,0,4,3,2,1
1,190853,4,3,1,2,0
1,190855,2,4,3,1,0
1,190865,1,0,3,4,2
1,190868,0,4,2,3,1
1,190870,4,0,2,3,1
1,190871,4,3,1,2,0
1,190873,1,4,2,0,3
1,190874,4,1,0,3,2
1,190876,3,0,4,2,1
1,190877,3,4,2,0,1
1,190878,2,1,3,4,0
1,190879,1,0,3,4,2
1,190880,3,2,0,4,1
1,190881,2,3,0,4,1
1,190885,2,4,0,3,1
1,190886,1,2,3,0,4
1,190889,0,3,2,1,4
1,190892,4,3,2,0,1
1,190894,4,0,2,1,3
1,190896,1,3,0,4,2
1,190898,4,3,2,0,1
1,190899,0,3,2,4,1
1,190902,0,2,4,1,3
1,190904,4,0,1,3,2
1,190906,4,1,2,3,0
1,190907,0,1,4,2,3
1,190913,2,4,3,1,0
1,190919,2,4,3,1,0
1,190922,0,1,3,4,2
1,190924,0,3,2,1,4
1,190926,3,2,4,1,0
1,190928,1,4,2,0,3
1,190929,0,3,4,2,1
1,190930,4,3,2,0,1
1,190934,1,2,3,4,0
1,190935,3,4,2,0,1
1,190936,3,4,2,1,0
1,190938,2,1,0,3,4
1,190939,3,4,0,2,1
1,190942,3,4,1,0,2
1,190950,0,2,4,3,1
1,190952,3,4,2,0,1
1,190953,3,2,4,1,0
1,190954,0,1,2,4,3
1,190955,2,0,1,4,3
1,190958,2,4,3,0,1
1,190964,4,1,0,3,2
1,190966,0,2,4,3,1
1,190977,0,1,2,4,3
1,190981,1,4,3,2,0
1,190985,4,2,1,0,3
1,190986,0,2,1,3,4
1,190989,4,3,1,2,0
1,190991,4,2,1,3,0
1,190992,4,0,2,1,3
1,190993,0,3,1,2,4
1,190995,3,1,2,4,0
1,190996,1,4,2,3,0
1,190997,4,2,0,3,1
1,191001,1,3,0,2,4
1,191002,2,0,1,4,3
1,191007,1,2,4,3,0
1,191011,0,3,4,1,2
1,191013,1,2,4,0,3
1,191015,2,1,3,4,0
1,191020,1,4,2,3,0
1,191025,2,1,3,0,4
1,191031,2,0,3,4,1
1,191033,3,2,1,0,4
1,191036,3,2,1,0,4
1,191046,3,2,0,1,4
1,191048,0,1,4,2,3
1,191049,2,4,0,3,1
1,191052,3,0,2,4,1
1,191053,2,4,1,0,3
1,191055,4,0,1,2,3
1,191058,0,3,2,1,4
1,191059,4,0,2,1,3
1,191060,0,2,3,4,1
1,191062,3,0,1,2,4
1,191063,0,1,4,2,3
1,191064,2,0,3,4,1
1,191067,1,2,4,0,3
1,191068,4,2,1,0,3
1,191075,2,1,0,3,4
1,191079,1,0,4,2,3
1,191080,2,4,1,3,0
1,191084,1,3,2,4,0
1,191086,1,0,2,4,3
1,191090,2,0,1,4,3
1,191092,0,2,3,4,1
1,191094,2,4,1,0,3
1,191095,2,4,3,1,0
1,191097,1,4,3,0,2
1,191103,4,3,1,2,0
1,191105,4,3,1,0,2
1,191107,1,0,2,3,4
1,191111,3,1,2,0,4
1,191112,3,1,4,2,0
1,191116,2,1,3,4,0
1,191117,4,2,0,3,1
1,191119,2,0,4,3,1
1,191123,2,3,1,0,4
1,191127,2,0,3,4,1
1,191128,2,0,1,3,4
1,191135,4,2,0,1,3
1,191140,3,1,0,4,2
1,191144,1,3,2,0,4
1,191146,1,4,3,2,0
1,191154,0,2,3,1,4
1,191159,3,2,0,4,1
1,191161,4,3,1,2,0
1,191163,2,0,1,3,4
1,191168,3,4,2,1,0
1,191171,1,4,3,2,0
1,191175,4,3,2,1,0
1,191179,4,1,0,2,3
1,191180,0,3,4,2,1
1,191183,3,1,0,2,4
1,191186,2,4,0,1,3
1,191187,1,4,3,0,2
1,191195,2,4,3,0,1
1,191196,1,4,3,2,0
1,191199,2,1,0,4,3
1,191201,4,3,1,2,0
1,191205,3,0,4,2,1
1,191208,3,2,4,0,1
1,191210,3,1,2,0,4
1,191211,4,0,3,1,2
1,191214,1,4,3,2,0
1,191220,4,3,0,1,2
1,191230,2,0,1,3,4
1,191236,4,0,3,2,1
1,191240,0,3,4,2,1
1,191245,3,0,4,1,2
1,191246,3,1,4,0,2
1,191248,4,3,0,1,2
1,191249,1,3,4,0,2
1,191250,2,1,3,4,0
1,191251,3,1,0,4,2
1,191252,0,4,2,1,3
1,191255,3,0,2,4,1
1,191259,1,3,2,4,0
1,191262,1,0,3,2,4
1,191263,3,4,2,1,0
1,191267,2,0,3,4,1
1,191271,2,1,3,4,0
1,191272,2,0,3,4,1
1,191273,2,3,0,1,4
1,191276,4,3,1,2,0
1,191277,1,2,4,3,0
1,191278,0,3,1,2,4
1,191281,1,2,0,4,3
1,191282,3,1,0,2,4
1,191285,2,1,3,4,0
1,191290,0,4,2,3,1
1,191296,2,4,1,0,3
1,191297,3,2,0,4,1
1,191300,4,3,2,1,0
1,191301,3,4,0,1,2
1,191304,0,2,4,1,3
1,191307,3,1,4,2,0
1,191311,1,0,3,4,2
1,191312,3,0,1,2,4
1,191314,0,1,2,3,4
1,191322,0,2,3,1,4
1,191323,2,0,3,1,4
1,191324,4,1,3,0,2
1,191325,2,0,1,4,3
1,191327,0,2,1,4,3
1,191328,3,4,1,0,2
1,191334,2,3,4,1,0
1,191335,0,4,2,3,1
1,191339,4,3,0,1,2
1,191345,0,1,4,3,2
1,191353,1,4,0,3,2
1,191361,4,3,2,1,0
1,191363,2,0,4,3,1
1,191366,4,2,3,0,1
1,191371,0,3,4,2,1
1,191373,0,2,4,3,1
1,191377,0,4,3,1,2
1,191381,1,0,2,4,3
1,191385,2,1,3,0,4
1,191386,1,2,0,3,4
1,191389,3,1,2,0,4
1,191390,2,0,1,4,3
1,191392,3,1,0,2,4
1,191393,0,2,3,4,1
1,191395,4,2,0,1,3
1,191396,2,0,1,4,3
1,191400,2,3,4,0,1
1,191401,0,1,3,2,4
1,191404,1,0,2,4,3
1,191405,2,4,3,0,1
1,191408,1,3,0,4,2
1,191409,4,2,0,3,1
1,191410,3,1,2,0,4
1,191418,4,2,3,0,1
1,191420,4,3,0,2,1
1,191422,3,0,1,4,2
1,191423,3,2,1,0,4
1,191424,1,3,2,0,4
1,191428,2,3,4,1,0
1,191430,2,1,0,3,4
1,191437,4,1,0,2,3
1,191438,0,4,3,1,2
1,191443,4,3,2,0,1
1,191444,0,2,1,4,3
